Adjetives_Verbs,Nouns_Dependent,Adjetive_Type
élevé,réforme*,Negative
en croissance,réforme*,Negative
en hausse,réforme*,Negative
encourager,réforme*,Negative
enourageant,réforme*,Negative
équilibre*,réforme*,Negative
expansif,réforme*,Negative
ferme,réforme*,Negative
fort*,réforme*,Negative
généreux*,réforme*,Negative
grand,réforme*,Negative
illimité,réforme*,Negative
meilleur,réforme*,Negative
positif,réforme*,Negative
prometteur,réforme*,Negative
protégeant,réforme*,Negative
puissant,réforme*,Negative
responsable,réforme*,Negative
réussi,réforme*,Negative
robuste,réforme*,Negative
sain,réforme*,Negative
sauver,réforme*,Negative
secours,réforme*,Negative
solide,réforme*,Negative
stable,réforme*,Negative
stable ,réforme*,Negative
stimulant,réforme*,Negative
accommodant,salaire*,Negative
améliorant,salaire*,Negative
améliorer,salaire*,Negative
avantageux*,salaire*,Negative
bonne,salaire*,Negative
constant,salaire*,Negative
couvrir,salaire*,Negative
croissant,salaire*,Negative
efficace,salaire*,Negative
élevant,salaire*,Negative
élevé,salaire*,Negative
en croissance,salaire*,Negative
en hausse,salaire*,Negative
encourager,salaire*,Negative
enourageant,salaire*,Negative
équilibre*,salaire*,Negative
expansif,salaire*,Negative
ferme,salaire*,Negative
fort*,salaire*,Negative
généreux*,salaire*,Negative
grand,salaire*,Negative
illimité,salaire*,Negative
meilleur,salaire*,Negative
positif,salaire*,Negative
prometteur,salaire*,Negative
protégeant,salaire*,Negative
puissant,salaire*,Negative
responsable,salaire*,Negative
réussi,salaire*,Negative
robuste,salaire*,Negative
sain,salaire*,Negative
sauver,salaire*,Negative
secours,salaire*,Negative
solide,salaire*,Negative
stable,salaire*,Negative
stable ,salaire*,Negative
stimulant,salaire*,Negative
accommodant,secteur public ,Negative
améliorant,secteur public ,Negative
améliorer,secteur public ,Negative
avantageux*,secteur public ,Negative
bonne,secteur public ,Negative
constant,secteur public ,Negative
couvrir,secteur public ,Negative
croissant,secteur public ,Negative
efficace,secteur public ,Negative
élevant,secteur public ,Negative
élevé,secteur public ,Negative
en croissance,secteur public ,Negative
en hausse,secteur public ,Negative
encourager,secteur public ,Negative
enourageant,secteur public ,Negative
équilibre*,secteur public ,Negative
expansif,secteur public ,Negative
ferme,secteur public ,Negative
fort*,secteur public ,Negative
généreux*,secteur public ,Negative
grand,secteur public ,Negative
illimité,secteur public ,Negative
meilleur,secteur public ,Negative
positif,secteur public ,Negative
prometteur,secteur public ,Negative
protégeant,secteur public ,Negative
puissant,secteur public ,Negative
responsable,secteur public ,Negative
réussi,secteur public ,Negative
robuste,secteur public ,Negative
sain,secteur public ,Negative
sauver,secteur public ,Negative
secours,secteur public ,Negative
solide,secteur public ,Negative
stable,secteur public ,Negative
stable ,secteur public ,Negative
stimulant,secteur public ,Negative
accommodant,service public*,Negative
améliorant,service public*,Negative
améliorer,service public*,Negative
avantageux*,service public*,Negative
bonne,service public*,Negative
constant,service public*,Negative
couvrir,service public*,Negative
croissant,service public*,Negative
efficace,service public*,Negative
élevant,service public*,Negative
élevé,service public*,Negative
en croissance,service public*,Negative
en hausse,service public*,Negative
encourager,service public*,Negative
enourageant,service public*,Negative
équilibre*,service public*,Negative
expansif,service public*,Negative
ferme,service public*,Negative
fort*,service public*,Negative
généreux*,service public*,Negative
grand,service public*,Negative
illimité,service public*,Negative
meilleur,service public*,Negative
positif,service public*,Negative
prometteur,service public*,Negative
protégeant,service public*,Negative
puissant,service public*,Negative
responsable,service public*,Negative
réussi,service public*,Negative
robuste,service public*,Negative
sain,service public*,Negative
sauver,service public*,Negative
secours,service public*,Negative
solide,service public*,Negative
stable,service public*,Negative
stable ,service public*,Negative
stimulant,service public*,Negative
accommodant,titres d'État,Negative
améliorant,titres d'État,Negative
améliorer,titres d'État,Negative
avantageux*,titres d'État,Negative
bonne,titres d'État,Negative
constant,titres d'État,Negative
couvrir,titres d'État,Negative
croissant,titres d'État,Negative
efficace,titres d'État,Negative
élevant,titres d'État,Negative
élevé,titres d'État,Negative
en croissance,titres d'État,Negative
en hausse,titres d'État,Negative
encourager,titres d'État,Negative
enourageant,titres d'État,Negative
équilibre*,titres d'État,Negative
expansif,titres d'État,Negative
ferme,titres d'État,Negative
fort*,titres d'État,Negative
généreux*,titres d'État,Negative
grand,titres d'État,Negative
illimité,titres d'État,Negative
meilleur,titres d'État,Negative
positif,titres d'État,Negative
prometteur,titres d'État,Negative
protégeant,titres d'État,Negative
puissant,titres d'État,Negative
responsable,titres d'État,Negative
réussi,titres d'État,Negative
robuste,titres d'État,Negative
sain,titres d'État,Negative
sauver,titres d'État,Negative
secours,titres d'État,Negative
solide,titres d'État,Negative
stable,titres d'État,Negative
stable ,titres d'État,Negative
stimulant,titres d'État,Negative
accommodant,transmission ,Negative
améliorant,transmission ,Negative
améliorer,transmission ,Negative
avantageux*,transmission ,Negative
bonne,transmission ,Negative
constant,transmission ,Negative
couvrir,transmission ,Negative
croissant,transmission ,Negative
efficace,transmission ,Negative
élevant,transmission ,Negative
élevé,transmission ,Negative
en croissance,transmission ,Negative
en hausse,transmission ,Negative
encourager,transmission ,Negative
enourageant,transmission ,Negative
équilibre*,transmission ,Negative
expansif,transmission ,Negative
ferme,transmission ,Negative
fort*,transmission ,Negative
généreux*,transmission ,Negative
grand,transmission ,Negative
illimité,transmission ,Negative
meilleur,transmission ,Negative
positif,transmission ,Negative
prometteur,transmission ,Negative
protégeant,transmission ,Negative
puissant,transmission ,Negative
responsable,transmission ,Negative
réussi,transmission ,Negative
robuste,transmission ,Negative
sain,transmission ,Negative
sauver,transmission ,Negative
secours,transmission ,Negative
solide,transmission ,Negative
stable,transmission ,Negative
stable ,transmission ,Negative
stimulant,transmission ,Negative
accommodant,unité politique ,Negative
améliorant,unité politique ,Negative
améliorer,unité politique ,Negative
avantageux*,unité politique ,Negative
bonne,unité politique ,Negative
constant,unité politique ,Negative
couvrir,unité politique ,Negative
croissant,unité politique ,Negative
efficace,unité politique ,Negative
élevant,unité politique ,Negative
élevé,unité politique ,Negative
en croissance,unité politique ,Negative
en hausse,unité politique ,Negative
encourager,unité politique ,Negative
enourageant,unité politique ,Negative
équilibre*,unité politique ,Negative
expansif,unité politique ,Negative
ferme,unité politique ,Negative
fort*,unité politique ,Negative
généreux*,unité politique ,Negative
grand,unité politique ,Negative
illimité,unité politique ,Negative
meilleur,unité politique ,Negative
positif,unité politique ,Negative
prometteur,unité politique ,Negative
protégeant,unité politique ,Negative
puissant,unité politique ,Negative
responsable,unité politique ,Negative
réussi,unité politique ,Negative
robuste,unité politique ,Negative
sain,unité politique ,Negative
sauver,unité politique ,Negative
secours,unité politique ,Negative
solide,unité politique ,Negative
stable,unité politique ,Negative
stable ,unité politique ,Negative
stimulant,unité politique ,Negative
,déficit budgétaire stable,Positive
,déficit peu élévé ,Positive
,déficit public stable,Positive
,déficit stable,Positive
,dette peu élévée,Positive
,dette publique peu élévé,Positive
,dette souveraine stable,Positive
,endettement public stable,Positive
,expansion,Positive
,faible déficit budgétaire,Positive
,faible dette souveraine,Positive
,faible pression sur les prix,Positive
,faible* chômage,Positive
,faible* dette publique ,Positive
,faible* niveau de chômage,Positive
,faible* pression inflationniste,Positive
,l'état providence,Positive
,niveaux élevés* d'emploi,Positive
,plein* emploi,Positive
,progrès réel,Positive
,prospérité,Positive
,signes de progrès,Positive
,taux d'emploi élevé,Positive
,austérité,Negative
,chômage élevé,Negative
,,
,défaut souverain,Negative
,déficit budgétaire* élévé,Negative
,déficit croissant,Negative
,déficit croissant,Negative
,déficit élevé,Negative
,déficit public élevé ,Negative
,dette publique croissante,Negative
,dette publique élévée,Negative
,dette souveraine élevée,Negative
,discipline budgétaire,Negative
,faible niveau d'emploi,Negative
,forte* pression inflationniste,Negative
,fortes pressions inflationnistes* ,Negative
,niveau élevé* du chômage,Negative
,pas de progrès ,Negative
,pression élevée sur les prix,Negative
,pressions inflationnistes* fortes,Negative
,protectionniste,Negative
,sans emploi,Negative
,surveiller*,Negative
