Adjetives_Verbs,Nouns_Dependent,Adjetive_Type
kraftlos*,Staatsbilanz*,Negative
mühsam*,Staatsbilanz*,Negative
negativ*,Staatsbilanz*,Negative
problem*,Staatsbilanz*,Negative
schlecht*,Staatsbilanz*,Negative
schwer*,Staatsbilanz*,Negative
schwierig*,Staatsbilanz*,Negative
sinkend*,Staatsbilanz*,Negative
starr*,Staatsbilanz*,Negative
strukturell*,Staatsbilanz*,Negative
unausgewogen*,Staatsbilanz*,Negative
unfreiwillig*,Staatsbilanz*,Negative
unruhig*,Staatsbilanz*,Negative
unsicher*,Staatsbilanz*,Negative
untragfähig*,Staatsbilanz*,Negative
unverantwortlich*,Staatsbilanz*,Negative
unzureichend*,Staatsbilanz*,Negative
verminder*,Staatsbilanz*,Negative
verschlechter*,Staatsbilanz*,Negative
zahlungsfähig*,Staatsbilanz*,Negative
*fallen*,Staatshaushalt*,Negative
*langsam*,Staatshaushalt*,Negative
*scheiter*,Staatshaushalt*,Negative
*schrumpf*,Staatshaushalt*,Negative
*schwach*,Staatshaushalt*,Negative
destabilisier*,Staatshaushalt*,Negative
disziplinier*,Staatshaushalt*,Negative
dringend*,Staatshaushalt*,Negative
einschränk*,Staatshaushalt*,Negative
eng*,Staatshaushalt*,Negative
falsch*,Staatshaushalt*,Negative
gering*,Staatshaushalt*,Negative
ineffizient*,Staatshaushalt*,Negative
instabil*,Staatshaushalt*,Negative
klein*,Staatshaushalt*,Negative
konsolidier*,Staatshaushalt*,Negative
korrupt*,Staatshaushalt*,Negative
kraftlos*,Staatshaushalt*,Negative
mühsam*,Staatshaushalt*,Negative
negativ*,Staatshaushalt*,Negative
problem*,Staatshaushalt*,Negative
schlecht*,Staatshaushalt*,Negative
schwer*,Staatshaushalt*,Negative
schwierig*,Staatshaushalt*,Negative
sinkend*,Staatshaushalt*,Negative
starr*,Staatshaushalt*,Negative
strukturell*,Staatshaushalt*,Negative
unausgewogen*,Staatshaushalt*,Negative
unfreiwillig*,Staatshaushalt*,Negative
unruhig*,Staatshaushalt*,Negative
unsicher*,Staatshaushalt*,Negative
untragfähig*,Staatshaushalt*,Negative
unverantwortlich*,Staatshaushalt*,Negative
unzureichend*,Staatshaushalt*,Negative
verminder*,Staatshaushalt*,Negative
verschlechter*,Staatshaushalt*,Negative
zahlungsfähig*,Staatshaushalt*,Negative
*fallen*,Steuer*,Negative
*langsam*,Steuer*,Negative
*scheiter*,Steuer*,Negative
*schrumpf*,Steuer*,Negative
*schwach*,Steuer*,Negative
destabilisier*,Steuer*,Negative
disziplinier*,Steuer*,Negative
dringend*,Steuer*,Negative
einschränk*,Steuer*,Negative
eng*,Steuer*,Negative
falsch*,Steuer*,Negative
gering*,Steuer*,Negative
ineffizient*,Steuer*,Negative
instabil*,Steuer*,Negative
klein*,Steuer*,Negative
konsolidier*,Steuer*,Negative
korrupt*,Steuer*,Negative
kraftlos*,Steuer*,Negative
mühsam*,Steuer*,Negative
negativ*,Steuer*,Negative
problem*,Steuer*,Negative
schlecht*,Steuer*,Negative
schwer*,Steuer*,Negative
schwierig*,Steuer*,Negative
sinkend*,Steuer*,Negative
starr*,Steuer*,Negative
strukturell*,Steuer*,Negative
unausgewogen*,Steuer*,Negative
unfreiwillig*,Steuer*,Negative
unruhig*,Steuer*,Negative
unsicher*,Steuer*,Negative
untragfähig*,Steuer*,Negative
unverantwortlich*,Steuer*,Negative
unzureichend*,Steuer*,Negative
verminder*,Steuer*,Negative
verschlechter*,Steuer*,Negative
zahlungsfähig*,Steuer*,Negative
*fallen*,Transmission*,Negative
*langsam*,Transmission*,Negative
*scheiter*,Transmission*,Negative
*schrumpf*,Transmission*,Negative
*schwach*,Transmission*,Negative
destabilisier*,Transmission*,Negative
disziplinier*,Transmission*,Negative
dringend*,Transmission*,Negative
einschränk*,Transmission*,Negative
eng*,Transmission*,Negative
falsch*,Transmission*,Negative
gering*,Transmission*,Negative
ineffizient*,Transmission*,Negative
instabil*,Transmission*,Negative
klein*,Transmission*,Negative
konsolidier*,Transmission*,Negative
korrupt*,Transmission*,Negative
kraftlos*,Transmission*,Negative
mühsam*,Transmission*,Negative
negativ*,Transmission*,Negative
problem*,Transmission*,Negative
schlecht*,Transmission*,Negative
schwer*,Transmission*,Negative
schwierig*,Transmission*,Negative
sinkend*,Transmission*,Negative
starr*,Transmission*,Negative
strukturell*,Transmission*,Negative
unausgewogen*,Transmission*,Negative
unfreiwillig*,Transmission*,Negative
unruhig*,Transmission*,Negative
unsicher*,Transmission*,Negative
untragfähig*,Transmission*,Negative
unverantwortlich*,Transmission*,Negative
unzureichend*,Transmission*,Negative
verminder*,Transmission*,Negative
verschlechter*,Transmission*,Negative
zahlungsfähig*,Transmission*,Negative
*fallen*,Umverteil*,Negative
*langsam*,Umverteil*,Negative
*scheiter*,Umverteil*,Negative
*schrumpf*,Umverteil*,Negative
*schwach*,Umverteil*,Negative
destabilisier*,Umverteil*,Negative
disziplinier*,Umverteil*,Negative
dringend*,Umverteil*,Negative
einschränk*,Umverteil*,Negative
eng*,Umverteil*,Negative
falsch*,Umverteil*,Negative
gering*,Umverteil*,Negative
ineffizient*,Umverteil*,Negative
instabil*,Umverteil*,Negative
klein*,Umverteil*,Negative
konsolidier*,Umverteil*,Negative
korrupt*,Umverteil*,Negative
kraftlos*,Umverteil*,Negative
mühsam*,Umverteil*,Negative
negativ*,Umverteil*,Negative
problem*,Umverteil*,Negative
schlecht*,Umverteil*,Negative
schwer*,Umverteil*,Negative
schwierig*,Umverteil*,Negative
sinkend*,Umverteil*,Negative
starr*,Umverteil*,Negative
strukturell*,Umverteil*,Negative
unausgewogen*,Umverteil*,Negative
unfreiwillig*,Umverteil*,Negative
unruhig*,Umverteil*,Negative
unsicher*,Umverteil*,Negative
untragfähig*,Umverteil*,Negative
unverantwortlich*,Umverteil*,Negative
unzureichend*,Umverteil*,Negative
verminder*,Umverteil*,Negative
verschlechter*,Umverteil*,Negative
zahlungsfähig*,Umverteil*,Negative
,Blütezeit,Positive
,Daseinsvorsorge ,Positive
,echte* Fortschritt*,Positive
,hohe* Beschäftigungsniveau*,Positive
,niedrige Staatsschulden*,Positive
,niedrige Staatsverschuldung,Positive
,niedrige* Arbeitslosigkeit,Positive
,niedriger Inflationsdruck*,Positive
,niedriger Preisdruck*,Positive
,niedriges Haushaltsdefizit*,Positive
,niedriges Niveau der Arbeitslosigkeit,Positive
,öffentliche Fürsorge ,Positive
,Prosperität ,Positive
,reale* Fortschritt*,Positive
,Vollbeschäftigung,Positive
,Wohlfahrt*,Positive
,Austerität*,Negative
,Haushaltsdisziplin*,Negative
,hohe Arbeitslosen*,Negative
,hohe Arbeitslosigkeit,Negative
,hohe Staatsschulden*,Negative
,hohe Staatsverschuldung,Negative
,hoher Inflationsdruck*,Negative
,hoher Preisdruck*,Negative
,hohes Haushaltsdefizit*,Negative
,kein Fortschritt ,Negative
,lax*,Negative
,Massenarbeitslosigkeit,Negative
,niedrige* Beschäftigungsniveau*,Negative
,protektionistisch*,Negative
,Sparmaßnahmen,Negative
,Staatsbankrott,Negative
,Überschuldung,Negative
,Überwach*,Negative
,verschwenderisch*,Negative
Überwach*,*paket*,Negative
Überwach*,Anleihe*,Negative
Überwach*,Arbeitsmarkt*,Negative
Überwach*,Auslandsnachfrage,Negative
Überwach*,Bailout ,Negative
Überwach*,Export*,Negative
Überwach*,fundamental*,Negative
Überwach*,Import*,Negative
Überwach*,Inlandsnachfrage,Negative
Überwach*,Integration*,Negative
Überwach*,klein* und mittel*,Negative
Überwach*,KMU*,Negative
Überwach*,Lohn*,Negative
Überwach*,Öffentliche* Sektor* ,Negative
Überwach*,politische Union,Negative
Überwach*,Programm*,Negative
Überwach*,Reform*,Negative
Überwach*,Sozialleistung*,Negative
Überwach*,Staatsanleihe*,Negative
Überwach*,Staatsbilanz*,Negative
Überwach*,Staatshaushalt*,Negative
Überwach*,Steuer*,Negative
Überwach*,Transmission*,Negative
Überwach*,Umverteil*,Negative
krisenhaft,*paket*,Negative
krisenhaft,Anleihe*,Negative
krisenhaft,Arbeitsmarkt*,Negative
krisenhaft,Auslandsnachfrage,Negative
krisenhaft,Bailout ,Negative
krisenhaft,Export*,Negative
krisenhaft,fundamental*,Negative
krisenhaft,Import*,Negative
krisenhaft,Inlandsnachfrage,Negative
krisenhaft,Integration*,Negative
krisenhaft,klein* und mittel*,Negative
krisenhaft,KMU*,Negative
krisenhaft,Lohn*,Negative
krisenhaft,Öffentliche* Sektor* ,Negative
krisenhaft,politische Union,Negative
krisenhaft,Programm*,Negative
krisenhaft,Reform*,Negative
krisenhaft,Sozialleistung*,Negative
krisenhaft,Staatsanleihe*,Negative
krisenhaft,Staatsbilanz*,Negative
krisenhaft,Staatshaushalt*,Negative
krisenhaft,Steuer*,Negative
krisenhaft,Transmission*,Negative
krisenhaft,Umverteil*,Negative
breit,*paket*,Positive
breit,Anleihe*,Positive
breit,Arbeitsmarkt*,Positive
breit,Auslandsnachfrage,Positive
breit,Bailout ,Positive
breit,Export*,Positive
breit,fundamental*,Positive
breit,Import*,Positive
breit,Inlandsnachfrage,Positive
breit,Integration*,Positive
breit,klein* und mittel*,Positive
breit,KMU*,Positive
breit,Lohn*,Positive
breit,Öffentliche* Sektor* ,Positive
breit,politische Union,Positive
breit,Programm*,Positive
breit,Reform*,Positive
breit,Sozialleistung*,Positive
breit,Staatsanleihe*,Positive
breit,Staatsbilanz*,Positive
breit,Staatshaushalt*,Positive
breit,Steuer*,Positive
breit,Transmission*,Positive
breit,Umverteil*,Positive
expansion,*paket*,Positive
expansion,Anleihe*,Positive
expansion,Arbeitsmarkt*,Positive
expansion,Auslandsnachfrage,Positive
expansion,Bailout ,Positive
expansion,Export*,Positive
expansion,fundamental*,Positive
expansion,Import*,Positive
expansion,Inlandsnachfrage,Positive
expansion,Integration*,Positive
expansion,klein* und mittel*,Positive
expansion,KMU*,Positive
expansion,Lohn*,Positive
expansion,Öffentliche* Sektor* ,Positive
expansion,politische Union,Positive
expansion,Programm*,Positive
expansion,Reform*,Positive
expansion,Sozialleistung*,Positive
expansion,Staatsanleihe*,Positive
expansion,Staatsbilanz*,Positive
expansion,Staatshaushalt*,Positive
expansion,Steuer*,Positive
expansion,Transmission*,Positive
expansion,Umverteil*,Positive
groß,*paket*,Positive
groß,Anleihe*,Positive
groß,Arbeitsmarkt*,Positive
groß,Auslandsnachfrage,Positive
groß,Bailout ,Positive
groß,Export*,Positive
groß,fundamental*,Positive
groß,Import*,Positive
groß,Inlandsnachfrage,Positive
groß,Integration*,Positive
groß,klein* und mittel*,Positive
groß,KMU*,Positive
groß,Lohn*,Positive
groß,Öffentliche* Sektor* ,Positive
groß,politische Union,Positive
groß,Programm*,Positive
groß,Reform*,Positive
groß,Sozialleistung*,Positive
groß,Staatsanleihe*,Positive
groß,Staatsbilanz*,Positive
groß,Staatshaushalt*,Positive
groß,Steuer*,Positive
groß,Transmission*,Positive
groß,Umverteil*,Positive
